repo,sha,author,author_type,committer,date,message,html_url
celts,da56c863e9737c721bca11fc452813007d3962f2,JohnCox2211,User,JohnCox2211,2024-06-18T16:44:36Z,"updated if that I hope still has same function
with less code",https://github.com/BCStudentSoftwareDevTeam/celts/commit/da56c863e9737c721bca11fc452813007d3962f2
celts,a3693824fbe997a234626f576fb4af8adcf354a3,JohnCox2211,User,JohnCox2211,2024-06-18T16:37:32Z,added some HTML in the button properties to test,https://github.com/BCStudentSoftwareDevTeam/celts/commit/a3693824fbe997a234626f576fb4af8adcf354a3
celts,36a97c6be5f7b13ce41a71c5d457e89e3482736c,MImran2002,User,MImran2002,2024-06-18T12:58:45Z,html and js push,https://github.com/BCStudentSoftwareDevTeam/celts/commit/36a97c6be5f7b13ce41a71c5d457e89e3482736c
celts,74ec573fb46f87465c2615d09c48f4b47d760b6b,dea,,dea,2024-06-17T21:12:26Z,Resolved the changes required,https://github.com/BCStudentSoftwareDevTeam/celts/commit/74ec573fb46f87465c2615d09c48f4b47d760b6b
celts,dcd7facdebce3843ee45b1c4ad38bedd20601202,vungc,User,vungc,2024-06-17T21:04:08Z,made modificaitons to the event.py and events.py in models and logic to apply for the new ID added,https://github.com/BCStudentSoftwareDevTeam/celts/commit/dcd7facdebce3843ee45b1c4ad38bedd20601202
celts,b3912e9e78cc44a3c87cc5f564d2ed84da2adb7c,dea,,dea,2024-06-17T20:37:36Z,"Changed back the test data in terms, changed the current term back to Summer 2021 like it was before.",https://github.com/BCStudentSoftwareDevTeam/celts/commit/b3912e9e78cc44a3c87cc5f564d2ed84da2adb7c
celts,3eb146922301582e74675c941a77fc65cc164a9d,Ndiayem14,User,Ndiayem14,2024-06-17T19:29:25Z,Modified test_displayFile() function to include an additional argument we included in changeDisplay() function inside it. This will allow fileHandler.py to correctly pass the test.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/3eb146922301582e74675c941a77fc65cc164a9d
celts,1d34ca74a5f27a08c7b2a38992d738bd6b214364,dea,,dea,2024-06-17T19:14:08Z,Issue Fixed,https://github.com/BCStudentSoftwareDevTeam/celts/commit/1d34ca74a5f27a08c7b2a38992d738bd6b214364
celts,93eb9226c1e4f2eacc5ff5bf17298f25c93ab93e,Josh Wakin,,Josh Wakin,2024-06-17T18:54:19Z,test commit,https://github.com/BCStudentSoftwareDevTeam/celts/commit/93eb9226c1e4f2eacc5ff5bf17298f25c93ab93e
celts,c748b55e90c0a94c4554f39f57f45a807cca5100,Josh Wakin,,Josh Wakin,2024-06-17T18:45:05Z,Added defensive driving to users and base_data,https://github.com/BCStudentSoftwareDevTeam/celts/commit/c748b55e90c0a94c4554f39f57f45a807cca5100
celts,295b88a80b5b75a42fa325cbc14c40759d1d221b,Ndiayem14,User,web-flow,2024-06-17T18:36:57Z,Merge branch 'development' into new-branch-uncheck-event-file,https://github.com/BCStudentSoftwareDevTeam/celts/commit/295b88a80b5b75a42fa325cbc14c40759d1d221b
celts,38d756d8d3e642d222271ca50d69d2fe0b12cf8f,Ndiayem14,User,Ndiayem14,2024-06-17T18:30:49Z,Enabled users to add more image types for event file attachment.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/38d756d8d3e642d222271ca50d69d2fe0b12cf8f
celts,ce34a540c33611f02bb37e1f8a64e0f24aac932a,Ndiayem14,User,Ndiayem14,2024-06-17T17:53:59Z,Finally fixed the check/uncheck display problem.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/ce34a540c33611f02bb37e1f8a64e0f24aac932a
celts,0368b4e7259ee56b2706fd9a58ebdcbf2960efec,dea,,dea,2024-06-17T17:27:03Z,Form is not being retrieved properly,https://github.com/BCStudentSoftwareDevTeam/celts/commit/0368b4e7259ee56b2706fd9a58ebdcbf2960efec
celts,1b2fceed83f116575d98efb037277955677efaf1,ramazanim,,ramazanim,2024-06-17T16:00:21Z,removed print statement,https://github.com/BCStudentSoftwareDevTeam/celts/commit/1b2fceed83f116575d98efb037277955677efaf1
celts,ec493d9e87c078500542bd951b99a370dfe7cc8f,Josh Wakin,,Josh Wakin,2024-06-17T15:53:19Z,"Created DDC type in base_data.py background type
 and in bgHistory in users.py",https://github.com/BCStudentSoftwareDevTeam/celts/commit/ec493d9e87c078500542bd951b99a370dfe7cc8f
celts,f62c93ceee500e7bd758fee3310fba987050e2bd,dea,,dea,2024-06-17T15:35:34Z,"Modal made, issues with POST function",https://github.com/BCStudentSoftwareDevTeam/celts/commit/f62c93ceee500e7bd758fee3310fba987050e2bd
celts,4ed25cddec2cc7f78a86e2d3bc76986c4070722b,JohnCox2211,User,JohnCox2211,2024-06-17T15:15:53Z,"changing fives to sixes just made the dropdown
below BG check also open, reverted change",https://github.com/BCStudentSoftwareDevTeam/celts/commit/4ed25cddec2cc7f78a86e2d3bc76986c4070722b
celts,23eb289ba176df0f751a0a28336c216d6840acba,JohnCox2211,User,JohnCox2211,2024-06-17T15:11:35Z,changed background section fives to sixes,https://github.com/BCStudentSoftwareDevTeam/celts/commit/23eb289ba176df0f751a0a28336c216d6840acba
celts,3029028dfffe156cfe6d7dcb3caaa19322c456f7,JohnCox2211,User,JohnCox2211,2024-06-17T15:07:45Z,changed base data for BG checks again,https://github.com/BCStudentSoftwareDevTeam/celts/commit/3029028dfffe156cfe6d7dcb3caaa19322c456f7
celts,c713695496793c5b73a3b8fa2798c56a723b6eef,JohnCox2211,User,JohnCox2211,2024-06-17T15:02:14Z,added new BG check certification,https://github.com/BCStudentSoftwareDevTeam/celts/commit/c713695496793c5b73a3b8fa2798c56a723b6eef
celts,9d646799adad1416da0f0d7fa2f7a986b59c1879,ramazanim,,ramazanim,2024-06-14T22:39:11Z,Merge branch 'graduation-flag' of https://github.com/BCStudentSoftwareDevTeam/celts into graduation-flag,https://github.com/BCStudentSoftwareDevTeam/celts/commit/9d646799adad1416da0f0d7fa2f7a986b59c1879
celts,66afec59d51c1efd10b4ce7d6eac5983e55b58c5,ramazanim,,ramazanim,2024-06-14T22:39:00Z,fixed hasGraduated info coming from database,https://github.com/BCStudentSoftwareDevTeam/celts/commit/66afec59d51c1efd10b4ce7d6eac5983e55b58c5
celts,4b821b708e92643d688bd09e2c50f6d55bfbd5f9,Mbeweg,User,Mbeweg,2024-06-14T21:04:51Z,Completed Modifying AdminLog -> ActivityLog,https://github.com/BCStudentSoftwareDevTeam/celts/commit/4b821b708e92643d688bd09e2c50f6d55bfbd5f9
celts,a9adb6dd13916fcdb251cba9ddd49df7317179ca,dixita9,User,dixita9,2024-06-14T20:08:39Z, almost working,https://github.com/BCStudentSoftwareDevTeam/celts/commit/a9adb6dd13916fcdb251cba9ddd49df7317179ca
celts,37efac9454b0f9fe22d03694df2ffcd0cdf5e646,WackyWeaver,User,WackyWeaver,2024-06-14T19:53:30Z,Made adjustment to the html and model for graduation flag,https://github.com/BCStudentSoftwareDevTeam/celts/commit/37efac9454b0f9fe22d03694df2ffcd0cdf5e646
celts,c8d77598bf1aef6727110ad6808281c1bb0c4221,MImran2002,User,MImran2002,2024-06-14T18:40:42Z,deleted the mediaquery from slcNewProposal.css and added bootstrap breakpoints for slcnewProposal.html,https://github.com/BCStudentSoftwareDevTeam/celts/commit/c8d77598bf1aef6727110ad6808281c1bb0c4221
celts,db8b219b0e351ffcf437ef06af2ef377a8981533,WackyWeaver,User,WackyWeaver,2024-06-14T17:18:51Z,Further developed unit testing the event start and end event property,https://github.com/BCStudentSoftwareDevTeam/celts/commit/db8b219b0e351ffcf437ef06af2ef377a8981533
celts,03e2187cb8e01d76bafadf5bd3f73da1fbfab27a,Mbeweg,User,Mbeweg,2024-06-14T15:20:14Z,Changed Admin Log to Activity Log in Title,https://github.com/BCStudentSoftwareDevTeam/celts/commit/03e2187cb8e01d76bafadf5bd3f73da1fbfab27a
celts,de601f1870eb1b7823b16b08cc040928cae4c172,WackyWeaver,User,WackyWeaver,2024-06-14T14:55:44Z,Merge branch 'development' of github.com:BCStudentSoftwareDevTeam/celts into date-already-past-issue,https://github.com/BCStudentSoftwareDevTeam/celts/commit/de601f1870eb1b7823b16b08cc040928cae4c172
celts,448dd495b03e050deecf9ac18441e030eab72c07,MImran2002,User,MImran2002,2024-06-14T14:50:00Z,to consider testing if there is an empty course name,https://github.com/BCStudentSoftwareDevTeam/celts/commit/448dd495b03e050deecf9ac18441e030eab72c07
celts,87379701f0111de544c6851cbdc95b6ed5442ca7,WackyWeaver,User,WackyWeaver,2024-06-14T14:47:40Z,Made some more changes between when comparing start and end times,https://github.com/BCStudentSoftwareDevTeam/celts/commit/87379701f0111de544c6851cbdc95b6ed5442ca7
celts,36b64abd5b8376bd5609dfc980a8651c441f3560,MImran2002,User,MImran2002,2024-06-14T14:20:33Z,move the courseNameAndNumber folder to modals,https://github.com/BCStudentSoftwareDevTeam/celts/commit/36b64abd5b8376bd5609dfc980a8651c441f3560
celts,2c20fa8215d533d7420079cdadeacc95e980e8e2,WackyWeaver,User,WackyWeaver,2024-06-14T14:20:33Z,Fixed naming issue for the second time,https://github.com/BCStudentSoftwareDevTeam/celts/commit/2c20fa8215d533d7420079cdadeacc95e980e8e2
celts,27b03d545b07c057f2732f57287f876c353a513f,MImran2002,User,MImran2002,2024-06-14T14:09:17Z,optimize the function and remove unnescessary strings by using truthfulness of strings,https://github.com/BCStudentSoftwareDevTeam/celts/commit/27b03d545b07c057f2732f57287f876c353a513f
celts,d119f2d4537d8fdd147440623acec5c9304a000f,dea,,dea,2024-06-14T14:00:51Z,Making Modal,https://github.com/BCStudentSoftwareDevTeam/celts/commit/d119f2d4537d8fdd147440623acec5c9304a000f
celts,4d8c6f9e8b9eb47f62a25cb0b57720d10bb950cd,MImran2002,User,MImran2002,2024-06-14T13:57:00Z,making sure to make html correct to avoid spacing and any attribute error,https://github.com/BCStudentSoftwareDevTeam/celts/commit/4d8c6f9e8b9eb47f62a25cb0b57720d10bb950cd
celts,e2b027d7f00a00f7b58bc3ab0f2e65ba7f609e95,MImran2002,User,MImran2002,2024-06-14T13:52:39Z,Course name and course number function with testing added into to verify if the function works,https://github.com/BCStudentSoftwareDevTeam/celts/commit/e2b027d7f00a00f7b58bc3ab0f2e65ba7f609e95
celts,357334959f42881b3bf94ad2b3a5871c984cc34a,dea,,dea,2024-06-14T13:44:18Z,Making a modal,https://github.com/BCStudentSoftwareDevTeam/celts/commit/357334959f42881b3bf94ad2b3a5871c984cc34a
celts,e5b02f4d00871b33dd882f53bc3831d40e4f5427,WackyWeaver,User,WackyWeaver,2024-06-14T13:37:53Z,reset from problems with our edits,https://github.com/BCStudentSoftwareDevTeam/celts/commit/e5b02f4d00871b33dd882f53bc3831d40e4f5427
celts,67380b578b2896d0e3d653ac6b248cd80a53863b,MImran2002,User,MImran2002,2024-06-14T12:52:39Z,function for course name and course number with conditions. And edit into html.page with jinja.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/67380b578b2896d0e3d653ac6b248cd80a53863b
celts,5430227b223f715468ecfb44e5b8591f8d51ea30,MImran2002,User,MImran2002,2024-06-13T21:34:53Z,"the function that returns course name, course number and course name + course number base on conditions",https://github.com/BCStudentSoftwareDevTeam/celts/commit/5430227b223f715468ecfb44e5b8591f8d51ea30
celts,69519f61556c7bbfb33a91c1b9f83c3651b2113f,vungc,User,vungc,2024-06-13T17:56:38Z,"edited html page to take condition for the dash in course, changed the 'name' and 'abbreviatin' in the .py file, and added tests",https://github.com/BCStudentSoftwareDevTeam/celts/commit/69519f61556c7bbfb33a91c1b9f83c3651b2113f
celts,2e969ff76a95e3f79d409313bb03b62beac28ffb,ramazanim,,ramazanim,2024-06-13T17:36:06Z,added hasGraduated attribute to User model,https://github.com/BCStudentSoftwareDevTeam/celts/commit/2e969ff76a95e3f79d409313bb03b62beac28ffb
celts,14306dd5cd5c84eacfec45cb1fff001b4d129f1c,vungc,User,vungc,2024-06-13T15:35:00Z,adding files,https://github.com/BCStudentSoftwareDevTeam/celts/commit/14306dd5cd5c84eacfec45cb1fff001b4d129f1c
celts,f1149c8345449385f6b8ccabaf6e121b2dadfafc,ramazanim,,ramazanim,2024-06-13T15:32:34Z,added graduation-flag branch,https://github.com/BCStudentSoftwareDevTeam/celts/commit/f1149c8345449385f6b8ccabaf6e121b2dadfafc
celts,03f6856a953e17442588ac3699946e4d58a48e58,ramazanim,,ramazanim,2024-06-13T14:37:15Z,fixed event past rendering problem,https://github.com/BCStudentSoftwareDevTeam/celts/commit/03f6856a953e17442588ac3699946e4d58a48e58
celts,1c66260a5b67df47723331bcf54bc7e02a988f29,ramazanim,,ramazanim,2024-06-13T14:27:42Z,fixed event date in the past issue,https://github.com/BCStudentSoftwareDevTeam/celts/commit/1c66260a5b67df47723331bcf54bc7e02a988f29
celts,57a4e740605b7a14f6b5f8e7276c532662d0c327,ali-ramazani,User,web-flow,2024-06-13T12:53:10Z,Merge branch 'development' into date-already-past-issue,https://github.com/BCStudentSoftwareDevTeam/celts/commit/57a4e740605b7a14f6b5f8e7276c532662d0c327
celts,1f3242340ab5f9a0cdfc9bc4ede606dcc2f3f770,ramazanim,,ramazanim,2024-06-13T12:51:31Z,fixed event past rendering issue,https://github.com/BCStudentSoftwareDevTeam/celts/commit/1f3242340ab5f9a0cdfc9bc4ede606dcc2f3f770
celts,60f5d905029ee28676c597fea16a8c28123ccfe4,ramazanim,,ramazanim,2024-06-13T12:44:16Z,fixed date past rendering issue,https://github.com/BCStudentSoftwareDevTeam/celts/commit/60f5d905029ee28676c597fea16a8c28123ccfe4
celts,061936dcb7dc6bedd366ac6c6c6f050378088175,Mahak1729,User,Mahak1729,2024-06-12T20:14:38Z,"“

git commit -m  “",https://github.com/BCStudentSoftwareDevTeam/celts/commit/061936dcb7dc6bedd366ac6c6c6f050378088175
celts,93876c8354d0baebf31532ff0e413a2345641307,dea,,dea,2024-06-12T20:12:31Z,Merge branch 'aa_issue1' of https://github.com/BCStudentSoftwareDevTeam/celts into aa_issue1,https://github.com/BCStudentSoftwareDevTeam/celts/commit/93876c8354d0baebf31532ff0e413a2345641307
celts,3aa88c3018aec36da1b5420686a8364cd7068709,dea,,dea,2024-06-12T20:11:31Z,changes made,https://github.com/BCStudentSoftwareDevTeam/celts/commit/3aa88c3018aec36da1b5420686a8364cd7068709
celts,e1346c470e0ef2a87bd52bde85af9c07335b8197,Ndiayem14,User,Ndiayem14,2024-06-12T19:54:01Z,We added a function to the script which allows users to check and uncheck selected file attachments,https://github.com/BCStudentSoftwareDevTeam/celts/commit/e1346c470e0ef2a87bd52bde85af9c07335b8197
celts,972ccbe53b76ddcbe846d9271bad9ff7e96e2718,dea,,dea,2024-06-12T19:44:02Z,issue fixed,https://github.com/BCStudentSoftwareDevTeam/celts/commit/972ccbe53b76ddcbe846d9271bad9ff7e96e2718
celts,bc30964db263ca8ea556f7930c3911a5abe92a1e,Mahak1729,User,Mahak1729,2024-06-12T19:13:31Z,"“

git commit -m  “",https://github.com/BCStudentSoftwareDevTeam/celts/commit/bc30964db263ca8ea556f7930c3911a5abe92a1e
celts,cf54ecd443555f637cadcbcd2430e8e539241f7a,WackyWeaver,User,WackyWeaver,2024-06-11T21:36:29Z,"""Removed an unused function from volunteers.py""",https://github.com/BCStudentSoftwareDevTeam/celts/commit/cf54ecd443555f637cadcbcd2430e8e539241f7a
celts,b9e0d6c71fd7f84448aa605a2f2df0d01163262e,WackyWeaver,User,WackyWeaver,2024-06-12T18:50:33Z,removed unnecessary CPO text,https://github.com/BCStudentSoftwareDevTeam/celts/commit/b9e0d6c71fd7f84448aa605a2f2df0d01163262e
celts,338161286ef08687b7a8121143692229021e2514,WackyWeaver,User,WackyWeaver,2024-06-12T18:41:56Z,pulled from development,https://github.com/BCStudentSoftwareDevTeam/celts/commit/338161286ef08687b7a8121143692229021e2514
celts,59a94419e5222ef68d59a296566958cdce1b98f4,WackyWeaver,User,WackyWeaver,2024-06-12T15:32:16Z,hid CPO string when Tracy DB info is not available,https://github.com/BCStudentSoftwareDevTeam/celts/commit/59a94419e5222ef68d59a296566958cdce1b98f4
celts,f55ea7b7fc1ddd9220e3a8b558c92a25b01042ad,vungc,User,vungc,2024-06-12T15:05:02Z,deleted the extra @media class,https://github.com/BCStudentSoftwareDevTeam/celts/commit/f55ea7b7fc1ddd9220e3a8b558c92a25b01042ad
celts,1fd298aafefed55564116e33c9dd899e438543c7,vungc,User,vungc,2024-06-12T15:01:00Z,changed slcNewProposal.html to change button size to be responsive to screen size and changed slcNewProposal.html to buttons not wrap,https://github.com/BCStudentSoftwareDevTeam/celts/commit/1fd298aafefed55564116e33c9dd899e438543c7
celts,1204a42e44f2c11a4aaeaeb715b287b9eb5c6e2f,JohnCox2211,User,JohnCox2211,2024-06-12T15:00:24Z,"added if condition to creation of delete button on
the create event page",https://github.com/BCStudentSoftwareDevTeam/celts/commit/1204a42e44f2c11a4aaeaeb715b287b9eb5c6e2f
celts,854f889cdb7905d2fba6f3fa13d46f643db38ae7,vungc,User,vungc,2024-06-12T14:53:53Z,deleted changes made in css and html files related to the buttons on the slcNewproposal editing page,https://github.com/BCStudentSoftwareDevTeam/celts/commit/854f889cdb7905d2fba6f3fa13d46f643db38ae7
celts,67625a85cf564874b6b63ede22476b9d4e8dece1,JohnCox2211,User,JohnCox2211,2024-06-12T14:50:11Z,endif,https://github.com/BCStudentSoftwareDevTeam/celts/commit/67625a85cf564874b6b63ede22476b9d4e8dece1
celts,e67a3e91285e69532ea05d229f918630c639c8f3,JohnCox2211,User,JohnCox2211,2024-06-12T14:47:18Z,fixws fi,https://github.com/BCStudentSoftwareDevTeam/celts/commit/e67a3e91285e69532ea05d229f918630c639c8f3
celts,02cdb8844620da12d341959d652d02cc357b0ca1,JohnCox2211,User,JohnCox2211,2024-06-12T14:31:06Z,added if to check something,https://github.com/BCStudentSoftwareDevTeam/celts/commit/02cdb8844620da12d341959d652d02cc357b0ca1
celts,7d5ef92377ce1ec0ef9c8d315b23c9d032f923d8,vungc,User,vungc,2024-06-12T14:12:15Z,Changed 'Courses' into 'Course' and 'Instructor' into 'Instructor(s)'. Also includes button changes on the slcNewProposal page.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/7d5ef92377ce1ec0ef9c8d315b23c9d032f923d8
celts,d4bd1f94f1b42c51ce51fda11e476f2d2f1237a3,JohnCox2211,User,JohnCox2211,2024-06-12T14:05:16Z,more print,https://github.com/BCStudentSoftwareDevTeam/celts/commit/d4bd1f94f1b42c51ce51fda11e476f2d2f1237a3
celts,a62fa0f4b77e485c876756e2d5edac152c592684,JohnCox2211,User,JohnCox2211,2024-06-12T13:58:40Z,extra print statement for del testing,https://github.com/BCStudentSoftwareDevTeam/celts/commit/a62fa0f4b77e485c876756e2d5edac152c592684
celts,d565a5de3e4d95cd3106558a461d9f3d238531d0,JohnCox2211,User,JohnCox2211,2024-06-12T13:55:25Z,modded print,https://github.com/BCStudentSoftwareDevTeam/celts/commit/d565a5de3e4d95cd3106558a461d9f3d238531d0
celts,97df7b490f8b0ad1fb014678f6b89b7a8a9b82df,JohnCox2211,User,JohnCox2211,2024-06-12T13:52:01Z,print statement to debug,https://github.com/BCStudentSoftwareDevTeam/celts/commit/97df7b490f8b0ad1fb014678f6b89b7a8a9b82df
celts,fd539c9adf85b34315678629d34f7929005861a7,JohnCox2211,User,JohnCox2211,2024-06-12T13:47:19Z,removed disabled modifier,https://github.com/BCStudentSoftwareDevTeam/celts/commit/fd539c9adf85b34315678629d34f7929005861a7
celts,160377ccec122321a40774be974bf891ff57c20a,dea,,dea,2024-06-12T13:47:09Z,lines removed,https://github.com/BCStudentSoftwareDevTeam/celts/commit/160377ccec122321a40774be974bf891ff57c20a
celts,104be14d294a65072cc63553285c8ae54f110fab,JohnCox2211,User,JohnCox2211,2024-06-12T13:44:37Z,modified disabled setting,https://github.com/BCStudentSoftwareDevTeam/celts/commit/104be14d294a65072cc63553285c8ae54f110fab
celts,04eec66d1001a9f8057eb76cecfc0fe89bacdd96,JohnCox2211,User,JohnCox2211,2024-06-12T13:42:35Z,changed syntax to check whether event exists,https://github.com/BCStudentSoftwareDevTeam/celts/commit/04eec66d1001a9f8057eb76cecfc0fe89bacdd96
celts,f33166f8c1dab665d0ce0f5fd9679623aefe31b2,JohnCox2211,User,JohnCox2211,2024-06-12T13:24:18Z,removed symbol,https://github.com/BCStudentSoftwareDevTeam/celts/commit/f33166f8c1dab665d0ce0f5fd9679623aefe31b2
celts,c8c07b47ffe16ca3d68ab6bcf9f1eedb3db48d29,JohnCox2211,User,JohnCox2211,2024-06-12T12:47:36Z,disabled delete event button in create event page (further testing to be done),https://github.com/BCStudentSoftwareDevTeam/celts/commit/c8c07b47ffe16ca3d68ab6bcf9f1eedb3db48d29
celts,a6c0c4163163ad32f3b8fe04e812629b8e32a60f,dea,,dea,2024-06-12T12:45:00Z,"Issue fixed, changed broken query",https://github.com/BCStudentSoftwareDevTeam/celts/commit/a6c0c4163163ad32f3b8fe04e812629b8e32a60f
celts,f448bc4a0175493519ce8d8a390c32ebde16267c,JohnCox2211,User,JohnCox2211,2024-06-12T12:44:21Z,more del button testing,https://github.com/BCStudentSoftwareDevTeam/celts/commit/f448bc4a0175493519ce8d8a390c32ebde16267c
celts,5f51b8d3db04eb27ac632f55c4a86b4f0d10ce3e,JohnCox2211,User,JohnCox2211,2024-06-12T12:30:58Z,test button text,https://github.com/BCStudentSoftwareDevTeam/celts/commit/5f51b8d3db04eb27ac632f55c4a86b4f0d10ce3e
celts,22d99c4800b7987c34c198da2c54f7f5c51844aa,dea,,dea,2024-06-11T21:05:18Z,Not much changed just some output logs placed,https://github.com/BCStudentSoftwareDevTeam/celts/commit/22d99c4800b7987c34c198da2c54f7f5c51844aa
celts,d492d8ec6743ad935cb8f046bb9b071213889e93,ramazanim,,ramazanim,2024-06-11T21:04:43Z,fetched CPO number from Tracy database and displayed in user profile info,https://github.com/BCStudentSoftwareDevTeam/celts/commit/d492d8ec6743ad935cb8f046bb9b071213889e93
celts,17532ea551d3d2e3395055b3d8aab000abc0d5d8,Ndiayem14,User,Ndiayem14,2024-06-11T20:50:20Z,We fixed issue #1158: Added an uncheck button to allow users to uncheck selected image attachments.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/17532ea551d3d2e3395055b3d8aab000abc0d5d8
celts,52a6ca1001c5661f4888c266559aabad9bb2d56a,vungc,User,vungc,2024-06-11T17:43:21Z,changed 'faculty' to 'instructor' in the main page proposal,https://github.com/BCStudentSoftwareDevTeam/celts/commit/52a6ca1001c5661f4888c266559aabad9bb2d56a
celts,88670a737f22ff0568569788ab0979d31453091d,Josh Wakin,,Josh Wakin,2024-06-11T15:47:44Z,Removed extra line in read me,https://github.com/BCStudentSoftwareDevTeam/celts/commit/88670a737f22ff0568569788ab0979d31453091d
celts,a4ddaab3c36cad44140707e3a80a1fd9c5b116f4,Josh Wakin,,Josh Wakin,2024-06-11T15:42:35Z,Added to contributers,https://github.com/BCStudentSoftwareDevTeam/celts/commit/a4ddaab3c36cad44140707e3a80a1fd9c5b116f4
celts,f341bf9dcd22aa025bd14009243b848156042842,Karina-Agliullova,User,web-flow,2024-06-11T15:31:53Z,"Merge pull request #1192 from BCStudentSoftwareDevTeam/kkg1

Added my name to the list of contributors",https://github.com/BCStudentSoftwareDevTeam/celts/commit/f341bf9dcd22aa025bd14009243b848156042842
celts,0128b5d5259846737a72762a4a11f5241a03edd5,Kafui123,User,web-flow,2024-06-11T15:30:03Z,Merge branch 'development' into kkg1,https://github.com/BCStudentSoftwareDevTeam/celts/commit/0128b5d5259846737a72762a4a11f5241a03edd5
celts,e44b31a93b4b1b5fe9b6c505a2b59987e973932b,Karina-Agliullova,User,web-flow,2024-06-11T15:28:13Z,"Merge pull request #1191 from BCStudentSoftwareDevTeam/Seedy-Moustapha

We added our names to the list of contributors in default.yml file.",https://github.com/BCStudentSoftwareDevTeam/celts/commit/e44b31a93b4b1b5fe9b6c505a2b59987e973932b
celts,70b795659525655375216f7e60b4c7046fd5b3d2,seedyjahateh,User,web-flow,2024-06-11T15:14:56Z,Merge branch 'development' into Seedy-Moustapha,https://github.com/BCStudentSoftwareDevTeam/celts/commit/70b795659525655375216f7e60b4c7046fd5b3d2
celts,fe7358053c3381afa30276c4fd5f11509b2cc980,Kafui123,User,web-flow,2024-06-11T15:14:17Z,Merge branch 'development' into kkg1,https://github.com/BCStudentSoftwareDevTeam/celts/commit/fe7358053c3381afa30276c4fd5f11509b2cc980
celts,5039fe7bc6a593b0f5612f8d67637f9d7accd4fa,ali-ramazani,User,web-flow,2024-06-11T15:08:48Z,Merge branch 'development' into ali-branch,https://github.com/BCStudentSoftwareDevTeam/celts/commit/5039fe7bc6a593b0f5612f8d67637f9d7accd4fa
celts,6d899c23dc8444db039038ec1dc6384e19a230b0,seedyjahateh,User,web-flow,2024-06-11T15:03:49Z,Merge branch 'development' into Seedy-Moustapha,https://github.com/BCStudentSoftwareDevTeam/celts/commit/6d899c23dc8444db039038ec1dc6384e19a230b0
celts,0301a2a4ee98e929baf9a5885e916a8b1bb1d3e4,ramazanim,,ramazanim,2024-06-11T15:03:49Z,fixed dash in names of steve and ana,https://github.com/BCStudentSoftwareDevTeam/celts/commit/0301a2a4ee98e929baf9a5885e916a8b1bb1d3e4
celts,da424ca97ce0057ab10dec1299b326359ecc1286,Kafui123,User,web-flow,2024-06-11T15:01:20Z,Merge branch 'development' into kkg1,https://github.com/BCStudentSoftwareDevTeam/celts/commit/da424ca97ce0057ab10dec1299b326359ecc1286
celts,fd6b489d3890757062c9a6e2432e701cb77d1440,eunsungw,User,web-flow,2024-06-11T15:01:16Z,Merge branch 'development' into esw1,https://github.com/BCStudentSoftwareDevTeam/celts/commit/fd6b489d3890757062c9a6e2432e701cb77d1440
celts,48b7c676c6ecebc0e846b1be49b1a76ef7181cde,Josh Wakin,,Josh Wakin,2024-06-11T14:51:37Z,Added my name and partner to list of contributers,https://github.com/BCStudentSoftwareDevTeam/celts/commit/48b7c676c6ecebc0e846b1be49b1a76ef7181cde
celts,6612861579cbd6b39aff2c818a791331fe7c8ace,eunsungw,User,eunsungw,2024-06-11T14:50:09Z,added name to the contributors,https://github.com/BCStudentSoftwareDevTeam/celts/commit/6612861579cbd6b39aff2c818a791331fe7c8ace
celts,5d57d03f6b39adcf931d8dfd79354a1ad1f5b670,Kafui123,User,Kafui123,2024-06-11T14:49:58Z,added name to list of contributors,https://github.com/BCStudentSoftwareDevTeam/celts/commit/5d57d03f6b39adcf931d8dfd79354a1ad1f5b670
celts,b76cb6db276a943eb29c619d6ca45007c3559a0c,seedyjahateh,User,seedyjahateh,2024-06-11T14:47:22Z,We added our names to the list of contributors in default.yml file.,https://github.com/BCStudentSoftwareDevTeam/celts/commit/b76cb6db276a943eb29c619d6ca45007c3559a0c
celts,6480a1d6b6e53e4fa029ae7150839f911baae161,vungc,User,web-flow,2024-06-11T14:43:26Z,Merge branch 'development' into vungc-day2,https://github.com/BCStudentSoftwareDevTeam/celts/commit/6480a1d6b6e53e4fa029ae7150839f911baae161
celts,3096ed72e4cb4d1c9431e59258b43c26f08cba05,vungc,User,vungc,2024-06-11T14:38:20Z,added names in the contributor list,https://github.com/BCStudentSoftwareDevTeam/celts/commit/3096ed72e4cb4d1c9431e59258b43c26f08cba05
celts,eb898f71affad9fb25c835c987d77432f99158ba,ali-ramazani,User,web-flow,2024-06-11T14:37:42Z,"Merge pull request #1185 from BCStudentSoftwareDevTeam/ali-branch

added our names on contributor list",https://github.com/BCStudentSoftwareDevTeam/celts/commit/eb898f71affad9fb25c835c987d77432f99158ba
celts,b1c82eb977fbf4d30ecb7856908820e386c07b01,ramazanim,,ramazanim,2024-06-11T14:36:12Z,fixed changes,https://github.com/BCStudentSoftwareDevTeam/celts/commit/b1c82eb977fbf4d30ecb7856908820e386c07b01
